state:Alaska
city:Anchorage
year:2013,crimerate:605.6
year:2014,crimerate:742.5
year:2015,crimerate:562.8
year:2016,crimerate:526.3
state:Alabama
city:Jemison
year:2003,crimerate:172.1
year:2004,crimerate:591.5
year:2005,crimerate:339.4
year:2006,crimerate:214.8
year:2007,crimerate:494.8
year:2008,crimerate:540.0
year:2009,crimerate:505.6
year:2010,crimerate:376.5
state:Alabama
city:Killen
year:2003,crimerate:389.3
year:2004,crimerate:641.8
year:2005,crimerate:284.3
year:2006,crimerate:414.1
year:2007,crimerate:404.8
year:2008,crimerate:511.8
year:2009,crimerate:285.1
year:2010,crimerate:262.4
year:2011,crimerate:275.9
year:2012,crimerate:190.5
state:Alabama
city:Kimberly
year:2003,crimerate:48.6
year:2004,crimerate:127.2
year:2005,crimerate:82.8
year:2006,crimerate:29.1
year:2007,crimerate:51.0
year:2008,crimerate:54.6
year:2009,crimerate:101.4
state:Alabama
city:Kinston
year:2003,crimerate:17.8
year:2004,crimerate:42.5
year:2005,crimerate:141.5
year:2006,crimerate:292.1
year:2007,crimerate:429.1
year:2008,crimerate:187.6
year:2009,crimerate:504.7
year:2010,crimerate:309.1
year:2011,crimerate:341.4
state:Alabama
city:La-Fayette
year:2003,crimerate:542.0
year:2004,crimerate:646.6
year:2005,crimerate:725.2
year:2006,crimerate:682.7
year:2007,crimerate:558.3
year:2008,crimerate:502.2
year:2009,crimerate:586.1
year:2010,crimerate:395.5
year:2011,crimerate:565.1
year:2012,crimerate:327.9
year:2013,crimerate:329.6
year:2014,crimerate:277.1
state:Alabama
city:Lake-View
year:2003,crimerate:214.7
year:2004,crimerate:220.8
year:2005,crimerate:264.9
year:2006,crimerate:184.0
year:2007,crimerate:83.3
year:2008,crimerate:154.7
year:2009,crimerate:95.4
year:2010,crimerate:69.7
state:Alabama
city:Lanett
year:2003,crimerate:40.7
year:2004,crimerate:946.1
year:2005,crimerate:606.9
year:2006,crimerate:831.8
year:2007,crimerate:837.0
year:2008,crimerate:699.9
year:2009,crimerate:738.1
year:2010,crimerate:942.0
year:2011,crimerate:902.0
year:2012,crimerate:854.3
state:Alabama
city:Leeds
year:2003,crimerate:319.2
year:2004,crimerate:356.1
year:2005,crimerate:348.6
year:2006,crimerate:500.7
year:2007,crimerate:425.0
year:2008,crimerate:580.9
year:2009,crimerate:469.2
year:2010,crimerate:390.5
year:2011,crimerate:342.9
year:2012,crimerate:312.2
year:2013,crimerate:369.1
year:2014,crimerate:364.2
year:2015,crimerate:355.2
year:2016,crimerate:381.3
year:2017,crimerate:337.4
state:Alabama
city:Leesburg
year:2003,crimerate:349.2
year:2004,crimerate:518.8
year:2005,crimerate:333.7
year:2006,crimerate:508.7
year:2007,crimerate:358.2
year:2008,crimerate:556.9
year:2009,crimerate:541.4
year:2010,crimerate:335.0
year:2011,crimerate:614.6
year:2012,crimerate:404.0
state:Alabama
city:Leighton
year:2003,crimerate:4.8
year:2004,crimerate:77.1
year:2005,crimerate:392.1
year:2006,crimerate:369.6
year:2007,crimerate:81.0
year:2008,crimerate:48.1
year:2009,crimerate:116.0
year:2010,crimerate:777.6
year:2011,crimerate:1097.8
year:2012,crimerate:548.3
year:2013,crimerate:306.1
year:2014,crimerate:489.3
state:Alabama
city:Level-Plains
year:2003,crimerate:303.7
year:2004,crimerate:412.6
year:2005,crimerate:472.5
year:2006,crimerate:400.4
year:2007,crimerate:429.4
year:2008,crimerate:350.4
year:2009,crimerate:259.6
year:2010,crimerate:211.5
year:2011,crimerate:165.5
year:2012,crimerate:286.3
year:2013,crimerate:262.2
year:2014,crimerate:399.5
year:2015,crimerate:189.4
year:2016,crimerate:299.4
state:Alabama
city:Lexington
year:2003,crimerate:214.1
year:2004,crimerate:108.4
year:2005,crimerate:25.2
year:2006,crimerate:62.5
year:2007,crimerate:108.7
year:2008,crimerate:142.3
year:2009,crimerate:52.8
state:Alabama
city:Lincoln
year:2003,crimerate:371.6
year:2004,crimerate:593.4
year:2005,crimerate:505.6
year:2006,crimerate:423.3
year:2007,crimerate:422.7
year:2008,crimerate:392.8
year:2009,crimerate:441.5
year:2010,crimerate:510.4
year:2011,crimerate:499.4
year:2012,crimerate:575.6
year:2013,crimerate:500.8
state:Alabama
city:Linden
year:2003,crimerate:40.8
year:2004,crimerate:73.2
year:2005,crimerate:115.6
year:2006,crimerate:77.6
year:2007,crimerate:219.0
year:2008,crimerate:187.4
year:2009,crimerate:232.1
year:2010,crimerate:358.5
year:2011,crimerate:323.1
year:2012,crimerate:318.8
year:2013,crimerate:269.4
year:2014,crimerate:115.3
state:Alabama
city:Lineville
year:2003,crimerate:253.2
year:2004,crimerate:194.1
year:2005,crimerate:408.6
year:2006,crimerate:507.6
year:2007,crimerate:230.6
year:2008,crimerate:273.8
year:2009,crimerate:237.0
year:2010,crimerate:240.3
year:2011,crimerate:149.6
year:2012,crimerate:185.8
state:Alabama
city:Lipscomb
year:2003,crimerate:1.7
year:2004,crimerate:1.7
year:2005,crimerate:14.5
year:2006,crimerate:1.8
year:2007,crimerate:451.9
year:2008,crimerate:441.2
year:2009,crimerate:240.1
year:2010,crimerate:186.0
year:2011,crimerate:344.6
state:Alabama
city:Littleville
year:2003,crimerate:321.8
year:2004,crimerate:353.1
year:2005,crimerate:213.8
year:2006,crimerate:242.7
year:2007,crimerate:202.7
year:2008,crimerate:158.9
year:2009,crimerate:108.3
year:2010,crimerate:249.1
year:2011,crimerate:136.8
year:2012,crimerate:128.9
year:2013,crimerate:97.3
state:Alabama
city:Livingston
year:2003,crimerate:397.7
year:2004,crimerate:358.9
year:2005,crimerate:342.6
year:2006,crimerate:354.4
year:2007,crimerate:392.8
year:2008,crimerate:379.6
year:2009,crimerate:263.3
year:2010,crimerate:277.7
year:2011,crimerate:284.5
year:2012,crimerate:190.7
year:2013,crimerate:343.1
state:Alabama
city:Lockhart
year:2003,crimerate:0.0
year:2004,crimerate:15.0
year:2005,crimerate:7.3
year:2006,crimerate:91.7
year:2007,crimerate:119.0
year:2008,crimerate:51.7
year:2009,crimerate:210.7
state:Alabama
city:Louisville
year:2003,crimerate:334.8
year:2004,crimerate:208.1
year:2005,crimerate:139.9
year:2006,crimerate:117.9
year:2007,crimerate:114.2
year:2008,crimerate:0.0
year:2009,crimerate:210.7
year:2010,crimerate:92.5
state:Alabama
city:Loxley
year:2003,crimerate:625.6
year:2004,crimerate:577.3
year:2005,crimerate:510.3
year:2006,crimerate:626.4
year:2007,crimerate:576.6
year:2008,crimerate:732.4
year:2009,crimerate:572.0
year:2010,crimerate:687.9
year:2011,crimerate:807.6
year:2012,crimerate:580.1
state:Alabama
city:Luverne
year:2003,crimerate:165.9
year:2004,crimerate:306.5
year:2005,crimerate:159.5
year:2006,crimerate:143.0
year:2007,crimerate:256.2
year:2008,crimerate:216.8
year:2009,crimerate:262.7
year:2010,crimerate:217.6
year:2011,crimerate:213.0
year:2012,crimerate:324.0
year:2013,crimerate:304.3
state:Alabama
city:Lynn
year:2003,crimerate:98.2
year:2004,crimerate:128.3
year:2005,crimerate:63.3
year:2006,crimerate:32.0
state:Alabama
city:Madison
year:2003,crimerate:221.3
year:2004,crimerate:160.9
year:2005,crimerate:203.3
year:2006,crimerate:156.3
year:2007,crimerate:173.5
year:2008,crimerate:186.8
year:2009,crimerate:167.5
year:2010,crimerate:217.6
year:2011,crimerate:185.5
year:2012,crimerate:176.8
year:2013,crimerate:208.0
year:2014,crimerate:202.4
state:Alabama
city:Maplesville
year:2003,crimerate:545.6
year:2004,crimerate:554.6
year:2005,crimerate:59.3
year:2006,crimerate:395.0
year:2007,crimerate:343.5
year:2008,crimerate:387.3
year:2009,crimerate:241.9
year:2010,crimerate:479.7
year:2011,crimerate:464.6
year:2012,crimerate:581.6
year:2013,crimerate:294.5
state:Alabama
city:Margaret
year:2003,crimerate:255.1
year:2004,crimerate:57.5
year:2005,crimerate:37.0
year:2006,crimerate:67.4
year:2007,crimerate:36.3
year:2008,crimerate:60.3
year:2009,crimerate:53.5
year:2010,crimerate:91.7
state:Alabama
city:Marion
year:2003,crimerate:493.5
year:2004,crimerate:631.3
year:2005,crimerate:661.0
year:2006,crimerate:516.5
year:2007,crimerate:549.6
year:2008,crimerate:522.9
year:2009,crimerate:0.0
state:Alabama
city:McIntosh
year:2003,crimerate:829.3
year:2004,crimerate:1323.7
year:2005,crimerate:1575.0
year:2006,crimerate:614.1
year:2007,crimerate:1033.8
year:2008,crimerate:1326.2
year:2009,crimerate:399.1
year:2010,crimerate:1891.8
year:2011,crimerate:1368.2
year:2012,crimerate:1355.3
year:2013,crimerate:1422.9
year:2014,crimerate:1008.9
year:2015,crimerate:834.8
year:2016,crimerate:1273.5
state:Alabama
city:McKenzie
year:2003,crimerate:100.4
year:2004,crimerate:451.3
year:2005,crimerate:134.4
year:2006,crimerate:92.2
year:2007,crimerate:68.6
year:2008,crimerate:154.0
year:2009,crimerate:96.3
state:Alabama
city:Mentone
year:2003,crimerate:47.8
year:2004,crimerate:111.3
year:2005,crimerate:16.3
state:Alabama
city:Midfield
year:2003,crimerate:707.6
year:2004,crimerate:529.9
year:2005,crimerate:674.4
year:2006,crimerate:736.3
year:2007,crimerate:571.4
year:2008,crimerate:557.6
year:2009,crimerate:624.3
year:2010,crimerate:528.2
year:2011,crimerate:477.7
year:2012,crimerate:533.4
year:2013,crimerate:659.9
year:2014,crimerate:735.3
state:Alabama
city:Midland-City
year:2003,crimerate:653.5
year:2004,crimerate:638.0
year:2005,crimerate:470.2
year:2006,crimerate:407.8
year:2007,crimerate:322.5
year:2008,crimerate:284.4
year:2009,crimerate:57.7
year:2010,crimerate:186.2
year:2011,crimerate:350.2
year:2012,crimerate:326.5
year:2013,crimerate:331.0
year:2014,crimerate:376.3
year:2015,crimerate:303.4
state:Alabama
city:Millbrook
year:2003,crimerate:339.4
year:2004,crimerate:42.8
year:2005,crimerate:193.9
year:2006,crimerate:168.4
year:2007,crimerate:174.6
year:2008,crimerate:321.8
year:2009,crimerate:357.7
year:2010,crimerate:376.2
year:2011,crimerate:371.7
year:2012,crimerate:310.7
year:2013,crimerate:303.8
state:Alabama
city:Millport
year:2003,crimerate:124.0
year:2004,crimerate:0.0
state:Alabama
city:Millry
year:2003,crimerate:282.0
year:2004,crimerate:6.6
year:2005,crimerate:59.9
year:2006,crimerate:54.4
year:2007,crimerate:57.6
year:2008,crimerate:54.4
state:Alabama
city:Mobile
year:2003,crimerate:503.4
year:2004,crimerate:498.4
year:2005,crimerate:453.9
year:2006,crimerate:483.7
year:2007,crimerate:435.7
year:2008,crimerate:444.5
year:2009,crimerate:513.6
year:2010,crimerate:474.4
year:2011,crimerate:463.0
year:2012,crimerate:391.0
year:2013,crimerate:440.2
year:2014,crimerate:418.3
year:2015,crimerate:391.9
year:2016,crimerate:441.3
year:2017,crimerate:511.2
state:Alabama
city:Monroeville
year:2003,crimerate:633.8
year:2004,crimerate:735.3
year:2005,crimerate:691.4
year:2006,crimerate:642.2
year:2007,crimerate:749.9
year:2008,crimerate:625.8
year:2009,crimerate:786.9
year:2010,crimerate:628.9
year:2011,crimerate:750.9
year:2012,crimerate:573.9
year:2013,crimerate:458.5
year:2014,crimerate:442.8
state:Alabama
city:Montevallo
year:2003,crimerate:373.3
year:2004,crimerate:332.7
year:2005,crimerate:383.0
year:2006,crimerate:306.8
year:2007,crimerate:166.8
year:2008,crimerate:239.9
year:2009,crimerate:293.1
year:2010,crimerate:228.8
year:2011,crimerate:252.8
year:2012,crimerate:219.5
year:2013,crimerate:205.1
year:2014,crimerate:174.8
year:2015,crimerate:239.4
state:Alabama
city:Montgomery
year:2003,crimerate:634.4
year:2004,crimerate:571.0
year:2005,crimerate:592.0
year:2006,crimerate:529.0
year:2007,crimerate:526.0
year:2008,crimerate:458.7
year:2009,crimerate:441.8
year:2010,crimerate:420.4
year:2011,crimerate:389.0
year:2012,crimerate:451.5
year:2013,crimerate:400.6
year:2014,crimerate:384.3
year:2015,crimerate:422.0
year:2016,crimerate:421.5
state:Alabama
city:Moody
year:2003,crimerate:167.7
year:2004,crimerate:148.2
year:2005,crimerate:190.8
year:2006,crimerate:174.0
year:2007,crimerate:145.3
year:2008,crimerate:128.3
year:2009,crimerate:232.0
year:2010,crimerate:155.4
year:2011,crimerate:141.2
year:2012,crimerate:119.6
year:2013,crimerate:131.5
year:2014,crimerate:111.6
year:2015,crimerate:138.8
year:2016,crimerate:170.1
year:2017,crimerate:215.6
state:Alabama
city:Morris
year:2003,crimerate:75.0
year:2004,crimerate:103.0
year:2005,crimerate:143.5
year:2006,crimerate:71.6
year:2007,crimerate:89.0
year:2008,crimerate:76.7
year:2009,crimerate:56.5
year:2010,crimerate:144.8
year:2011,crimerate:135.4
year:2012,crimerate:152.7
year:2013,crimerate:208.8
year:2014,crimerate:87.2
year:2015,crimerate:230.0
year:2016,crimerate:95.9
year:2017,crimerate:214.3
state:Alabama
city:Mosses
year:2003,crimerate:3.8
year:2004,crimerate:47.4
year:2005,crimerate:80.6
year:2006,crimerate:127.3
year:2007,crimerate:3.9
year:2008,crimerate:272.0
year:2009,crimerate:183.9
state:Alabama
city:Moulton
year:2003,crimerate:173.2
year:2004,crimerate:210.6
year:2005,crimerate:182.6
year:2006,crimerate:218.2
year:2007,crimerate:162.9
year:2008,crimerate:214.6
year:2009,crimerate:231.4
year:2010,crimerate:162.5
year:2011,crimerate:152.8
year:2012,crimerate:184.8
state:Alabama
city:Moundville
year:2003,crimerate:284.7
year:2004,crimerate:281.6
year:2005,crimerate:231.1
year:2006,crimerate:322.5
year:2007,crimerate:234.7
year:2008,crimerate:331.8
year:2009,crimerate:254.1
year:2010,crimerate:303.8
year:2011,crimerate:282.1
year:2012,crimerate:206.4
year:2013,crimerate:172.2
year:2014,crimerate:276.3
year:2015,crimerate:233.1
year:2016,crimerate:238.9
year:2017,crimerate:112.0
state:Alabama
city:Mount-Vernon
year:2003,crimerate:1321.9
year:2004,crimerate:718.2
year:2005,crimerate:387.2
year:2006,crimerate:121.1
year:2007,crimerate:247.3
year:2008,crimerate:806.6
year:2009,crimerate:748.8
year:2010,crimerate:768.0
year:2011,crimerate:900.8
year:2012,crimerate:591.7
year:2013,crimerate:830.9
year:2014,crimerate:319.2
year:2015,crimerate:437.0
state:Alabama
city:Mountain-Brook
year:2003,crimerate:115.6
year:2004,crimerate:101.4
year:2005,crimerate:95.1
year:2006,crimerate:107.8
year:2007,crimerate:93.8
year:2008,crimerate:96.6
year:2009,crimerate:99.7
year:2010,crimerate:80.1
year:2011,crimerate:98.2
year:2012,crimerate:74.7
year:2013,crimerate:91.4
state:Alabama
city:Muscle-Shoals
year:2003,crimerate:345.1
year:2004,crimerate:450.6
year:2005,crimerate:381.7
year:2006,crimerate:319.6
year:2007,crimerate:324.5
year:2008,crimerate:344.2
year:2009,crimerate:382.2
year:2010,crimerate:366.2
year:2011,crimerate:395.0
year:2012,crimerate:346.9
year:2013,crimerate:308.8
year:2014,crimerate:371.1
state:Alabama
city:Napier-Field
year:2003,crimerate:46.9
year:2004,crimerate:9.8
year:2005,crimerate:103.4
year:2006,crimerate:0.0
year:2007,crimerate:47.9
year:2008,crimerate:408.6
year:2009,crimerate:691.1
year:2010,crimerate:319.1
year:2011,crimerate:348.3
year:2012,crimerate:336.2
year:2013,crimerate:776.2
state:Alabama
city:New-Brockton
year:2003,crimerate:97.6
year:2004,crimerate:18.4
year:2005,crimerate:75.4
year:2006,crimerate:167.8
year:2007,crimerate:86.4
year:2008,crimerate:75.4
year:2009,crimerate:335.5
year:2010,crimerate:414.1
year:2011,crimerate:370.0
year:2012,crimerate:269.3
year:2013,crimerate:210.9
year:2014,crimerate:254.3
year:2015,crimerate:227.4
year:2016,crimerate:134.6
state:Alabama
city:New-Hope
year:2003,crimerate:91.4
year:2004,crimerate:40.5
year:2005,crimerate:49.3
year:2006,crimerate:93.1
year:2007,crimerate:185.3
year:2008,crimerate:225.9
year:2009,crimerate:115.2
year:2010,crimerate:243.9
year:2011,crimerate:243.3
year:2012,crimerate:184.9
year:2013,crimerate:134.3
year:2014,crimerate:127.6
year:2015,crimerate:119.2
state:Alabama
city:New-Site
year:2003,crimerate:38.6
year:2004,crimerate:0.0
year:2005,crimerate:128.7
state:Alabama
city:Newton
year:2003,crimerate:178.6
year:2004,crimerate:240.3
year:2005,crimerate:131.1
year:2006,crimerate:179.8
year:2007,crimerate:205.2
year:2008,crimerate:155.7
year:2009,crimerate:326.8
year:2010,crimerate:174.3
year:2011,crimerate:264.3
year:2012,crimerate:287.6
state:Alabama
city:North-Courtland
year:2003,crimerate:164.6
year:2004,crimerate:14.9
year:2005,crimerate:5.0
year:2006,crimerate:125.5
year:2007,crimerate:132.8
state:Alabama
city:Northport
year:2003,crimerate:422.5
year:2004,crimerate:423.4
year:2005,crimerate:406.3
year:2006,crimerate:403.4
year:2007,crimerate:398.1
year:2008,crimerate:380.9
year:2009,crimerate:318.7
year:2010,crimerate:302.9
year:2011,crimerate:307.6
year:2012,crimerate:310.1
year:2013,crimerate:278.2
year:2014,crimerate:170.3
state:Alabama
city:Notasulga
year:2003,crimerate:144.2
year:2004,crimerate:29.3
year:2005,crimerate:147.9
year:2006,crimerate:267.8
year:2007,crimerate:162.1
year:2008,crimerate:358.2
year:2009,crimerate:248.2
year:2010,crimerate:384.2
year:2011,crimerate:840.2
year:2012,crimerate:611.1
year:2013,crimerate:394.0
year:2014,crimerate:519.1
year:2015,crimerate:590.0
year:2016,crimerate:286.2
year:2017,crimerate:573.3
state:Alabama
city:Oakman
year:2003,crimerate:276.2
year:2004,crimerate:159.1
year:2005,crimerate:130.8
year:2006,crimerate:34.7
state:Alabama
city:Odenville
year:2003,crimerate:362.1
year:2004,crimerate:365.8
year:2005,crimerate:458.8
year:2006,crimerate:460.4
year:2007,crimerate:163.2
year:2008,crimerate:251.7
year:2009,crimerate:222.4
year:2010,crimerate:148.8
year:2011,crimerate:257.3
year:2012,crimerate:196.1
year:2013,crimerate:193.9
year:2014,crimerate:178.5
year:2015,crimerate:252.3
state:Alabama
city:Ohatchee
year:2003,crimerate:464.4
year:2004,crimerate:676.3
year:2005,crimerate:477.9
year:2006,crimerate:322.0
year:2007,crimerate:208.5
year:2008,crimerate:57.6
year:2009,crimerate:111.7
year:2010,crimerate:182.7
year:2011,crimerate:181.5
state:Alabama
city:Oneonta
year:2003,crimerate:176.1
year:2004,crimerate:275.3
year:2005,crimerate:309.6
year:2006,crimerate:278.9
year:2007,crimerate:199.5
year:2008,crimerate:144.9
year:2009,crimerate:239.4
year:2010,crimerate:208.2
year:2011,crimerate:243.7
year:2012,crimerate:276.7
year:2013,crimerate:253.7
year:2014,crimerate:244.6
year:2015,crimerate:227.3
state:Alabama
city:Opelika
year:2003,crimerate:715.0
year:2004,crimerate:720.6
year:2005,crimerate:672.1
year:2006,crimerate:693.8
year:2007,crimerate:660.7
year:2008,crimerate:612.4
year:2009,crimerate:421.3
year:2010,crimerate:510.6
year:2011,crimerate:527.0
year:2012,crimerate:430.0
year:2013,crimerate:433.1
year:2014,crimerate:433.9
year:2015,crimerate:465.6
year:2016,crimerate:449.5
state:Alabama
city:Opp
year:2003,crimerate:347.8
year:2004,crimerate:302.6
year:2005,crimerate:281.2
year:2006,crimerate:280.0
year:2007,crimerate:252.2
year:2008,crimerate:205.2
year:2009,crimerate:271.9
year:2010,crimerate:209.9
year:2011,crimerate:130.5
year:2012,crimerate:178.4
year:2013,crimerate:291.6
year:2014,crimerate:193.2
state:Alabama
city:Orange-Beach
year:2003,crimerate:355.3
year:2004,crimerate:401.6
year:2005,crimerate:547.5
year:2006,crimerate:350.8
year:2007,crimerate:329.5
year:2008,crimerate:312.5
year:2009,crimerate:205.2
year:2010,crimerate:383.9
year:2011,crimerate:360.1
year:2012,crimerate:183.2
year:2013,crimerate:183.4
state:Alabama
city:Owens
year:2003,crimerate:68.0
year:2004,crimerate:10.0
year:2005,crimerate:167.0
year:2006,crimerate:78.8
year:2007,crimerate:34.7
year:2008,crimerate:99.9
year:2009,crimerate:68.5
year:2010,crimerate:79.3
year:2011,crimerate:78.3
year:2012,crimerate:184.5
state:Alabama
city:Oxford
year:2003,crimerate:649.6
year:2004,crimerate:462.9
year:2005,crimerate:436.4
year:2006,crimerate:496.4
year:2007,crimerate:418.9
year:2008,crimerate:448.0
year:2009,crimerate:392.8
year:2010,crimerate:349.8
year:2011,crimerate:316.6
year:2012,crimerate:291.2
year:2013,crimerate:284.6
year:2014,crimerate:303.2
state:Alabama
city:Ozark
year:2003,crimerate:324.1
year:2004,crimerate:369.8
year:2005,crimerate:437.0
year:2006,crimerate:528.4
year:2007,crimerate:491.2
year:2008,crimerate:406.2
year:2009,crimerate:443.6
year:2010,crimerate:265.7
year:2011,crimerate:483.0
year:2012,crimerate:416.0
year:2013,crimerate:459.8
year:2014,crimerate:471.0
year:2015,crimerate:515.8
year:2016,crimerate:518.1
state:Alabama
city:Parrish
year:2003,crimerate:576.9
year:2004,crimerate:322.8
year:2005,crimerate:561.4
year:2006,crimerate:339.7
year:2007,crimerate:328.8
year:2008,crimerate:177.3
year:2009,crimerate:221.9
year:2010,crimerate:386.4
state:Alabama
city:Pelham
year:2003,crimerate:135.2
year:2004,crimerate:199.5
year:2005,crimerate:234.4
year:2006,crimerate:207.6
year:2007,crimerate:169.0
year:2008,crimerate:159.1
year:2009,crimerate:136.2
year:2010,crimerate:136.3
year:2011,crimerate:117.7
year:2012,crimerate:169.6
year:2013,crimerate:132.2
year:2014,crimerate:115.4
year:2015,crimerate:131.1
year:2016,crimerate:150.9
year:2017,crimerate:142.3
state:Alabama
city:Pell-City
year:2003,crimerate:438.6
year:2004,crimerate:500.5
year:2005,crimerate:423.7
year:2006,crimerate:494.6
year:2007,crimerate:429.8
year:2008,crimerate:387.0
year:2009,crimerate:369.2
year:2010,crimerate:245.3
year:2011,crimerate:334.5
year:2012,crimerate:323.4
year:2013,crimerate:333.3
year:2014,crimerate:139.4
year:2015,crimerate:262.5
year:2016,crimerate:309.6
state:Alabama
city:Pennington
year:2003,crimerate:239.4
year:2004,crimerate:63.6
year:2005,crimerate:58.3
year:2006,crimerate:53.7
year:2007,crimerate:76.5
state:Alabama
city:Phenix-City
year:2003,crimerate:390.4
year:2004,crimerate:425.5
year:2005,crimerate:355.4
year:2006,crimerate:295.7
year:2007,crimerate:378.5
year:2008,crimerate:436.4
year:2009,crimerate:564.7
year:2010,crimerate:563.3
year:2011,crimerate:530.3
year:2012,crimerate:514.2
year:2013,crimerate:485.7
year:2014,crimerate:540.5
year:2015,crimerate:473.9
state:Alabama
city:Phil-Campbell
year:2003,crimerate:7.8
year:2004,crimerate:120.6
year:2005,crimerate:52.9
year:2006,crimerate:97.3
year:2007,crimerate:139.6
year:2008,crimerate:88.9
year:2009,crimerate:168.9
year:2010,crimerate:111.2
year:2011,crimerate:137.8
state:Alabama
city:Pickensville
year:2003,crimerate:316.3
year:2004,crimerate:220.9
year:2005,crimerate:306.9
year:2006,crimerate:88.2
year:2007,crimerate:94.1
state:Alabama
city:Piedmont
year:2003,crimerate:337.7
year:2004,crimerate:320.6
year:2005,crimerate:291.2
year:2006,crimerate:261.7
year:2007,crimerate:365.2
year:2008,crimerate:315.6
year:2009,crimerate:312.2
year:2010,crimerate:411.5
year:2011,crimerate:438.2
year:2012,crimerate:352.9
year:2013,crimerate:374.1
year:2014,crimerate:476.3
year:2015,crimerate:534.6
year:2016,crimerate:335.4
state:Alabama
city:Pine-Hill
year:2003,crimerate:310.7
year:2004,crimerate:500.5
year:2005,crimerate:531.7
year:2006,crimerate:373.8
year:2007,crimerate:326.0
year:2008,crimerate:330.4
year:2009,crimerate:654.9
year:2010,crimerate:426.0
year:2011,crimerate:888.8
year:2012,crimerate:515.6
year:2013,crimerate:283.6
year:2014,crimerate:425.1
year:2015,crimerate:430.3
year:2016,crimerate:657.1
year:2017,crimerate:1102.9
state:Alabama
city:Pleasant-Grove
year:2003,crimerate:143.0
year:2004,crimerate:177.5
year:2005,crimerate:180.9
year:2006,crimerate:102.4
year:2007,crimerate:152.8
year:2008,crimerate:122.0
year:2009,crimerate:131.4
year:2010,crimerate:137.8
year:2011,crimerate:171.7
year:2012,crimerate:107.1
state:Alabama
city:Powell
year:2003,crimerate:8.3
year:2004,crimerate:18.6
year:2005,crimerate:59.4
year:2006,crimerate:123.1
year:2007,crimerate:68.2
year:2008,crimerate:78.8
year:2009,crimerate:126.0
year:2010,crimerate:178.6
year:2011,crimerate:343.5
year:2012,crimerate:291.4
year:2013,crimerate:148.2
state:Alabama
city:Prattville
year:2003,crimerate:389.2
year:2004,crimerate:331.9
year:2005,crimerate:309.7
year:2006,crimerate:335.7
year:2007,crimerate:283.8
year:2008,crimerate:278.3
year:2009,crimerate:225.2
year:2010,crimerate:255.9
year:2011,crimerate:236.8
year:2012,crimerate:252.3
year:2013,crimerate:284.9
year:2014,crimerate:246.1
year:2015,crimerate:244.1
year:2016,crimerate:270.1
year:2017,crimerate:264.0
state:Alabama
city:Priceville
year:2003,crimerate:221.3
year:2004,crimerate:114.2
year:2005,crimerate:99.8
year:2006,crimerate:127.4
year:2007,crimerate:158.6
year:2008,crimerate:158.7
year:2009,crimerate:84.2
year:2010,crimerate:76.5
year:2011,crimerate:106.7
year:2012,crimerate:174.4
year:2013,crimerate:218.8
year:2014,crimerate:97.6
state:Alabama
city:Prichard
year:2003,crimerate:1031.6
year:2004,crimerate:705.9
year:2005,crimerate:301.0
year:2006,crimerate:256.8
year:2007,crimerate:591.8
year:2008,crimerate:753.2
year:2009,crimerate:1050.3
year:2010,crimerate:1052.5
year:2011,crimerate:961.8
year:2012,crimerate:933.4
year:2013,crimerate:725.1
year:2014,crimerate:736.0
year:2015,crimerate:792.5
year:2016,crimerate:848.5
state:Alabama
city:Ragland
year:2003,crimerate:19.6
year:2004,crimerate:265.3
year:2005,crimerate:140.3
year:2006,crimerate:295.4
year:2007,crimerate:91.8
year:2008,crimerate:199.9
year:2009,crimerate:174.3
year:2010,crimerate:144.5
year:2011,crimerate:297.6
year:2012,crimerate:161.9
year:2013,crimerate:66.8
year:2014,crimerate:34.0
state:Alabama
city:Rainbow-City
year:2003,crimerate:164.4
year:2004,crimerate:148.9
year:2005,crimerate:124.0
year:2006,crimerate:159.4
year:2007,crimerate:128.5
year:2008,crimerate:161.1
year:2009,crimerate:208.0
year:2010,crimerate:196.2
year:2011,crimerate:178.6
year:2012,crimerate:107.7
year:2013,crimerate:156.9
year:2014,crimerate:241.7
state:Alabama
city:Rainsville
year:2003,crimerate:213.2
year:2004,crimerate:180.4
year:2005,crimerate:198.6
year:2006,crimerate:102.9
year:2007,crimerate:103.7
year:2008,crimerate:149.8
year:2009,crimerate:174.7
year:2010,crimerate:195.8
year:2011,crimerate:198.0
year:2012,crimerate:247.1
year:2013,crimerate:152.0
year:2014,crimerate:173.7
state:Alabama
city:Ranburne
year:2003,crimerate:322.1
year:2004,crimerate:505.2
year:2005,crimerate:419.5
year:2006,crimerate:212.6
year:2007,crimerate:222.0
year:2008,crimerate:230.8
year:2009,crimerate:269.0
year:2010,crimerate:280.7
year:2011,crimerate:236.6
state:Alabama
city:Red-Bay
year:2003,crimerate:277.6
year:2004,crimerate:289.0
year:2005,crimerate:249.5
year:2006,crimerate:130.4
year:2007,crimerate:145.6
year:2008,crimerate:147.8
year:2009,crimerate:133.9
year:2010,crimerate:212.7
year:2011,crimerate:193.4
year:2012,crimerate:174.5
year:2013,crimerate:174.9
year:2014,crimerate:188.0
year:2015,crimerate:175.4
year:2016,crimerate:164.8
state:Alabama
city:Red-Level
year:2003,crimerate:80.1
year:2004,crimerate:51.1
year:2005,crimerate:52.6
year:2006,crimerate:12.6
year:2007,crimerate:37.8
year:2008,crimerate:117.3
